error_id	type	error_length	suggestion	is_correct	10_gram_is_suggested	10_gram_score	10_gram_rank	1_gram_is_suggested	1_gram_score	1_gram_rank	3_gram_is_suggested	3_gram_score	3_gram_rank	5_gram_is_suggested	5_gram_score	5_gram_rank	spellcheker_suggested	spellcheker_score	spellcheker_rank
fold4_3914_ID2135.txt_30_130_130_garnicht	orth: 08 tog instead of sep: minimal phraseologism	8	er gar nicht	0	1	-21220.4	128	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	-100	-1
fold4_3914_ID2135.txt_30_130_130_garnicht	orth: 08 tog instead of sep: minimal phraseologism	8	gar	0	0	0.0	-1	0	0.0	-1	1	-2312.85	2	1	-2309.28	2	0	-100	-1
fold4_3914_ID2135.txt_30_130_130_garnicht	orth: 08 tog instead of sep: minimal phraseologism	8	geharnischt	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	3	2
fold4_3914_ID2135.txt_30_130_130_garnicht	orth: 08 tog instead of sep: minimal phraseologism	8	gar-nicht	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	1
fold4_3914_ID2135.txt_30_130_130_garnicht	orth: 08 tog instead of sep: minimal phraseologism	8	gar nicht	1	1	-21219.7	0	0	0.0	-1	1	-2312.15	0	1	-2308.46	0	1	1	0
fold5_2613_ID1538.txt_11_138_136_alter	orth: 02 lcp instead of cap: other cases	5	Alter	1	1	-15716.7	140	0	0.0	-1	1	-11.1948	2	1	-10.7487	2	0	-100	-1
fold5_2613_ID1538.txt_11_138_136_alter	orth: 02 lcp instead of cap: other cases	5	Teenageralter	0	0	0.0	-1	0	0.0	-1	1	-11.8625	7	1	-11.6924	12	0	-100	-1
fold5_2613_ID1538.txt_11_138_136_alter	orth: 02 lcp instead of cap: other cases	5	vorgelegte	0	0	0.0	-1	0	0.0	-1	1	-12.0756	12	1	-11.7866	14	0	-100	-1
fold5_2613_ID1538.txt_11_138_136_alter	orth: 02 lcp instead of cap: other cases	5	alter das	0	0	0.0	-1	0	0.0	-1	1	-12.1833	14	1	-11.9335	20	0	-100	-1
fold5_2613_ID1538.txt_11_138_136_alter	orth: 02 lcp instead of cap: other cases	5	Alter das	0	0	0.0	-1	1	-34.0	5	1	-12.2329	18	1	-11.958	22	0	-100	-1
fold5_2613_ID1538.txt_11_138_136_alter	orth: 02 lcp instead of cap: other cases	5	den	0	0	0.0	-1	1	-34.0	2	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_2613_ID1538.txt_11_138_136_alter	orth: 02 lcp instead of cap: other cases	5	die	0	0	0.0	-1	1	-34.0	3	0	0.0	-1	0	0.0	-1	0	-100	-1
