error_id	type	error_length	suggestion	is_correct	5_gram_is_suggested	5_gram_score	5_gram_rank	3_gram_is_suggested	3_gram_score	3_gram_rank	1_gram_is_suggested	1_gram_score	1_gram_rank	10_gram_is_suggested	10_gram_score	10_gram_rank	spellcheker_suggested	spellcheker_score	spellcheker_rank
fold9_991_ID1702.txt_14_74_74_schoppen	orth: 17 insertions: other cases	8	schnappen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	2	4
fold9_991_ID1702.txt_14_74_74_schoppen	orth: 17 insertions: other cases	8	schuppen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	3
fold9_991_ID1702.txt_14_74_74_schoppen	orth: 17 insertions: other cases	8	-schoppen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	2
fold9_991_ID1702.txt_14_74_74_schoppen	orth: 17 insertions: other cases	8	schippen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	1
fold9_991_ID1702.txt_14_74_74_schoppen	orth: 17 insertions: other cases	8	Schoppen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	0
fold6_4179_ID2114.txt_16_70_70_probleme	orth: 02 lcp instead of cap: other cases	8	problemlos	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	3	3
fold6_4179_ID2114.txt_16_70_70_probleme	orth: 02 lcp instead of cap: other cases	8	problem-	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	2
fold6_4179_ID2114.txt_16_70_70_probleme	orth: 02 lcp instead of cap: other cases	8	-probleme	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	1
fold6_4179_ID2114.txt_16_70_70_probleme	orth: 02 lcp instead of cap: other cases	8	Probleme	1	1	-7.14903	0	1	-6.73905	0	1	-4.73471	0	0	0.0	-1	1	1	0
fold4_1324_ID2258.txt_12_34_34_Heute	orth: 03 cap instead of lcp	5	e Heute	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-12813.9	98	0	-100	-1
fold4_1324_ID2258.txt_12_34_34_Heute	orth: 03 cap instead of lcp	5	er heute	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-12813.9	94	0	-100	-1
fold4_1324_ID2258.txt_12_34_34_Heute	orth: 03 cap instead of lcp	5	der heute	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-12813.8	93	0	-100	-1
fold4_1324_ID2258.txt_12_34_34_Heute	orth: 03 cap instead of lcp	5	er Heute	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-12813.8	66	0	-100	-1
fold4_1324_ID2258.txt_12_34_34_Heute	orth: 03 cap instead of lcp	5	-Heute	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-12813.7	61	0	-100	-1
fold4_1324_ID2258.txt_12_34_34_Heute	orth: 03 cap instead of lcp	5	heute	1	1	-6.94681	0	1	-8.89179	0	1	-3.19154	0	1	-12813.0	28	0	-100	-1
fold3_4591_ID2224.txt_21_88_88_mal	orth: 02 lcp instead of cap: other cases	3	zehnmal	0	0	0.0	-1	1	-11.0696	18	1	-4.38553	32	0	0.0	-1	0	-100	-1
fold3_4591_ID2224.txt_21_88_88_mal	orth: 02 lcp instead of cap: other cases	3	nochmal	0	1	-14.9773	71	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	-100	-1
fold3_4591_ID2224.txt_21_88_88_mal	orth: 02 lcp instead of cap: other cases	3	allemal	0	1	-14.9514	65	1	-11.0647	15	1	-4.37361	31	0	0.0	-1	0	-100	-1
fold3_4591_ID2224.txt_21_88_88_mal	orth: 02 lcp instead of cap: other cases	3	fünfmal	0	1	-14.9407	63	1	-11.0651	16	1	-4.36614	29	0	0.0	-1	0	-100	-1
fold3_4591_ID2224.txt_21_88_88_mal	orth: 02 lcp instead of cap: other cases	3	3-mal	0	1	-14.52	24	1	-10.7222	12	1	-4.06983	12	0	0.0	-1	0	-100	-1
fold3_4591_ID2224.txt_21_88_88_mal	orth: 02 lcp instead of cap: other cases	3	einmal	0	1	-14.3824	13	1	-10.6889	11	1	-4.01168	9	0	0.0	-1	0	-100	-1
fold3_4591_ID2224.txt_21_88_88_mal	orth: 02 lcp instead of cap: other cases	3	Mal	1	1	-12.8996	2	1	-9.68928	2	1	-3.66238	0	0	0.0	-1	0	-100	-1
fold5_1_ID2584.txt_1_83_83_aus	corr: incorrect_preposition_(other_complements)	3	r aus	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-13716.0	177	0	-100	-1
fold5_1_ID2584.txt_1_83_83_aus	corr: incorrect_preposition_(other_complements)	3	t aus	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-13716.0	167	0	-100	-1
fold5_1_ID2584.txt_1_83_83_aus	corr: incorrect_preposition_(other_complements)	3	n aus	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-13715.9	112	0	-100	-1
fold5_1_ID2584.txt_1_83_83_aus	corr: incorrect_preposition_(other_complements)	3	er aus	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-13715.8	98	0	-100	-1
fold5_1_ID2584.txt_1_83_83_aus	corr: incorrect_preposition_(other_complements)	3	Aus	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-13715.8	97	0	-100	-1
fold5_1_ID2584.txt_1_83_83_aus	corr: incorrect_preposition_(other_complements)	3	Auf-die-lange-Bank-Schieben	0	0	0.0	-1	0	0.0	-1	1	-28.0	64	0	0.0	-1	0	-100	-1
fold5_1_ID2584.txt_1_83_83_aus	corr: incorrect_preposition_(other_complements)	3	das	0	0	0.0	-1	0	0.0	-1	1	-28.0	62	0	0.0	-1	0	-100	-1
fold5_1_ID2584.txt_1_83_83_aus	corr: incorrect_preposition_(other_complements)	3	den	0	0	0.0	-1	0	0.0	-1	1	-28.0	61	0	0.0	-1	0	-100	-1
fold5_1_ID2584.txt_1_83_83_aus	corr: incorrect_preposition_(other_complements)	3	das in	0	0	0.0	-1	0	0.0	-1	1	-28.0	26	0	0.0	-1	0	-100	-1
fold5_1_ID2584.txt_1_83_83_aus	corr: incorrect_preposition_(other_complements)	3	der	0	0	0.0	-1	0	0.0	-1	1	-28.0	15	0	0.0	-1	0	-100	-1
fold5_1_ID2584.txt_1_83_83_aus	corr: incorrect_preposition_(other_complements)	3	geradeaus	0	0	0.0	-1	1	-10.2742	26	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_1_ID2584.txt_1_83_83_aus	corr: incorrect_preposition_(other_complements)	3	tagaus	0	0	0.0	-1	1	-10.249	25	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_1_ID2584.txt_1_83_83_aus	corr: incorrect_preposition_(other_complements)	3	durchaus	0	1	-10.4136	15	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_1_ID2584.txt_1_83_83_aus	corr: incorrect_preposition_(other_complements)	3	die	0	1	-10.2846	11	0	0.0	-1	1	-28.0	63	0	0.0	-1	0	-100	-1
fold5_1_ID2584.txt_1_83_83_aus	corr: incorrect_preposition_(other_complements)	3	aus die	0	1	-9.83275	8	1	-10.1462	23	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_1_ID2584.txt_1_83_83_aus	corr: incorrect_preposition_(other_complements)	3	in	1	1	-9.74459	6	1	-9.4762	4	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_1_ID2584.txt_1_83_83_aus	corr: incorrect_preposition_(other_complements)	3	die aus	0	1	-9.64241	4	1	-9.80522	7	0	0.0	-1	0	0.0	-1	0	-100	-1
fold8_4698_ID2227.txt_15_24_24_Erwachsen	orth: 03 cap instead of lcp	9	Erwachsenwerden	0	0	0.0	-1	0	0.0	-1	1	-3.4136	8	0	0.0	-1	0	-100	-1
