error_id	type	error_length	suggestion	is_correct	5_gram_is_suggested	5_gram_score	5_gram_rank	3_gram_is_suggested	3_gram_score	3_gram_rank	1_gram_is_suggested	1_gram_score	1_gram_rank	10_gram_is_suggested	10_gram_score	10_gram_rank	spellcheker_suggested	spellcheker_score	spellcheker_rank
fold0_197_ID1456.txt_14_36_36_das	orth: 11 omissions: of double consonants	3	der	0	0	0.0	-1	0	0.0	-1	1	-204.704	14	0	0.0	-1	0	-100	-1
fold0_197_ID1456.txt_14_36_36_das	orth: 11 omissions: of double consonants	3	den	0	0	0.0	-1	0	0.0	-1	1	-204.691	13	0	0.0	-1	0	-100	-1
fold0_197_ID1456.txt_14_36_36_das	orth: 11 omissions: of double consonants	3	das ist	0	1	-209.549	15	1	-210.382	17	0	0.0	-1	0	0.0	-1	0	-100	-1
fold0_197_ID1456.txt_14_36_36_das	orth: 11 omissions: of double consonants	3	dass ein	0	1	-209.536	13	1	-210.281	10	0	0.0	-1	0	0.0	-1	0	-100	-1
fold0_197_ID1456.txt_14_36_36_das	orth: 11 omissions: of double consonants	3	Das	0	1	-209.44	8	1	-210.241	9	1	-204.611	10	0	0.0	-1	0	-100	-1
fold0_197_ID1456.txt_14_36_36_das	orth: 11 omissions: of double consonants	3	die	0	1	-209.407	7	1	-210.224	8	1	-204.578	7	0	0.0	-1	0	-100	-1
fold0_197_ID1456.txt_14_36_36_das	orth: 11 omissions: of double consonants	3	dem	0	1	-209.371	6	1	-210.172	5	1	-204.563	6	0	0.0	-1	0	-100	-1
fold0_197_ID1456.txt_14_36_36_das	orth: 11 omissions: of double consonants	3	dass	1	1	-208.766	0	1	-209.517	0	1	-204.175	0	0	0.0	-1	0	-100	-1
fold9_3562_ID2956.txt_19_13_13_das	orth: 11 omissions: of double consonants	3	en das	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-12206.1	29	0	-100	-1
fold9_3562_ID2956.txt_19_13_13_das	orth: 11 omissions: of double consonants	3	will man dass	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-12206.0	27	0	-100	-1
fold9_3562_ID2956.txt_19_13_13_das	orth: 11 omissions: of double consonants	3	er dass	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-12206.0	20	0	-100	-1
fold9_3562_ID2956.txt_19_13_13_das	orth: 11 omissions: of double consonants	3	will man das	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-12205.9	15	0	-100	-1
fold9_3562_ID2956.txt_19_13_13_das	orth: 11 omissions: of double consonants	3	er das	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-12205.8	3	0	-100	-1
fold9_3562_ID2956.txt_19_13_13_das	orth: 11 omissions: of double consonants	3	der	0	0	0.0	-1	1	-4.45085	7	1	-7.09378	7	0	0.0	-1	0	-100	-1
fold9_3562_ID2956.txt_19_13_13_das	orth: 11 omissions: of double consonants	3	das zu	0	1	-6.1774	7	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	-100	-1
fold9_3562_ID2956.txt_19_13_13_das	orth: 11 omissions: of double consonants	3	den	0	1	-6.10004	6	1	-4.38119	6	1	-6.95678	6	0	0.0	-1	0	-100	-1
fold9_3562_ID2956.txt_19_13_13_das	orth: 11 omissions: of double consonants	3	Das	0	1	-6.0055	5	1	-4.28929	5	1	-6.92444	5	0	0.0	-1	0	-100	-1
fold9_3562_ID2956.txt_19_13_13_das	orth: 11 omissions: of double consonants	3	die	0	1	-5.95431	4	1	-4.24919	4	1	-6.87447	4	0	0.0	-1	0	-100	-1
fold9_3562_ID2956.txt_19_13_13_das	orth: 11 omissions: of double consonants	3	dem	0	1	-5.80098	3	1	-4.1136	3	1	-6.65332	3	0	0.0	-1	0	-100	-1
fold9_3562_ID2956.txt_19_13_13_das	orth: 11 omissions: of double consonants	3	dass	1	1	-5.51966	2	1	-3.89653	2	1	-6.47132	2	1	-12205.9	18	0	-100	-1
fold1_3414_ID2200.txt_24_72_72_erstmal	orth: 08 tog instead of sep: minimal phraseologism	7	erst	0	1	-10.2437	3	1	-5.75271	3	1	-7.50458	2	0	0.0	-1	0	-100	-1
fold1_3414_ID2200.txt_24_72_72_erstmal	orth: 08 tog instead of sep: minimal phraseologism	7	-erstmal	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	4
fold1_3414_ID2200.txt_24_72_72_erstmal	orth: 08 tog instead of sep: minimal phraseologism	7	Erstmal	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	3
fold1_3414_ID2200.txt_24_72_72_erstmal	orth: 08 tog instead of sep: minimal phraseologism	7	erst-mal	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	2
fold1_3414_ID2200.txt_24_72_72_erstmal	orth: 08 tog instead of sep: minimal phraseologism	7	erst mal	1	1	-9.66524	0	1	-5.26636	0	0	0.0	-1	1	-7206.31	121	1	1	1
fold1_3414_ID2200.txt_24_72_72_erstmal	orth: 08 tog instead of sep: minimal phraseologism	7	erstmals	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	0
fold2_1852_ID1721.txt_47_56_56_eins	orth: 14 omissions: of one grapheme	4	einst	0	1	-8.05161	4	1	-8.71349	4	0	0.0	-1	0	0.0	-1	0	-100	-1
fold2_1852_ID1721.txt_47_56_56_eins	orth: 14 omissions: of one grapheme	4	einen	0	1	-8.03565	3	1	-8.66989	3	1	-15.0	4	0	0.0	-1	0	-100	-1
fold2_1852_ID1721.txt_47_56_56_eins	orth: 14 omissions: of one grapheme	4	eines	1	1	-7.66539	2	1	-8.37169	2	1	-15.0	2	0	0.0	-1	0	-100	-1
fold7_80_ID1102.txt_7_27_27_Anderem	orth: 03 cap instead of lcp	7	. Pubertät	0	0	0.0	-1	0	0.0	-1	1	-2.72127	12	0	0.0	-1	0	-100	-1
fold7_80_ID1102.txt_7_27_27_Anderem	orth: 03 cap instead of lcp	7	Pubertät anderem	0	0	0.0	-1	0	0.0	-1	1	-2.47459	7	0	0.0	-1	0	-100	-1
fold7_80_ID1102.txt_7_27_27_Anderem	orth: 03 cap instead of lcp	7	Pubertät . anderem	0	0	0.0	-1	1	-3.58751	9	0	0.0	-1	0	0.0	-1	0	-100	-1
fold7_80_ID1102.txt_7_27_27_Anderem	orth: 03 cap instead of lcp	7	anderem .	0	1	-3.92641	8	1	-3.48195	7	0	0.0	-1	0	0.0	-1	0	-100	-1
fold7_80_ID1102.txt_7_27_27_Anderem	orth: 03 cap instead of lcp	7	anderem . Pubertät	0	1	-3.88915	7	0	0.0	-1	1	-2.70499	11	0	0.0	-1	0	-100	-1
fold7_80_ID1102.txt_7_27_27_Anderem	orth: 03 cap instead of lcp	7	anderem Pubertät .	0	1	-3.82438	6	1	-3.40363	5	0	0.0	-1	0	0.0	-1	0	-100	-1
fold7_80_ID1102.txt_7_27_27_Anderem	orth: 03 cap instead of lcp	7	Pubertät	0	1	-3.73678	5	1	-3.31722	4	1	-2.53045	8	0	0.0	-1	0	-100	-1
fold7_80_ID1102.txt_7_27_27_Anderem	orth: 03 cap instead of lcp	7	anderem Pubertät	0	1	-3.60018	4	1	-3.46611	6	1	-1.9687	4	0	0.0	-1	0	-100	-1
fold7_80_ID1102.txt_7_27_27_Anderem	orth: 03 cap instead of lcp	7	anderem	1	1	-1.56635	0	1	-1.61703	0	1	-0.9317	0	0	0.0	-1	0	-100	-1
fold1_4282_ID1523.txt_10_28_28_zurechtgewießen	orth: 23 transpositions: of consonants: other cases	15	zurechtgebrachten	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	6	4
fold1_4282_ID1523.txt_10_28_28_zurechtgewießen	orth: 23 transpositions: of consonants: other cases	15	zurechtgemachten	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	5	3
fold1_4282_ID1523.txt_10_28_28_zurechtgewießen	orth: 23 transpositions: of consonants: other cases	15	zurechtgelegten	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	4	2
fold1_4282_ID1523.txt_10_28_28_zurechtgewießen	orth: 23 transpositions: of consonants: other cases	15	zurechtgebogenen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	4	1
fold1_4282_ID1523.txt_10_28_28_zurechtgewießen	orth: 23 transpositions: of consonants: other cases	15	zurechtgewiesen	1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-9205.8	0	1	1	0
fold3_824_ID2244.txt_23_15_15_einen	corr: case	5	einem	1	1	-4.19243	2	1	-2.88021	2	1	-0.961625	2	1	-4.64121	99	0	-100	-1
fold3_824_ID2244.txt_23_15_15_einen	corr: case	5	ein	0	1	-5.19119	5	1	-3.53507	3	1	-1.18832	3	0	0.0	-1	0	-100	-1
fold3_824_ID2244.txt_23_15_15_einen	corr: case	5	ihn	0	1	-5.56072	6	1	-3.75771	4	1	-1.30058	4	0	0.0	-1	0	-100	-1
fold3_824_ID2244.txt_23_15_15_einen	corr: case	5	er Einen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-4.5216	63	0	-100	-1
fold3_824_ID2244.txt_23_15_15_einen	corr: case	5	-einen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-4.54349	71	0	-100	-1
fold3_824_ID2244.txt_23_15_15_einen	corr: case	5	- einem	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-4.56463	79	0	-100	-1
fold3_824_ID2244.txt_23_15_15_einen	corr: case	5	en einen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-4.67709	101	0	-100	-1
fold9_1607_ID1181.txt_8_53_53_wan	orth: 11 omissions: of double consonants	3	er wan	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-7405.03	129	0	-100	-1
fold9_1607_ID1181.txt_8_53_53_wan	orth: 11 omissions: of double consonants	3	-wan	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-7405.0	117	0	-100	-1
fold9_1607_ID1181.txt_8_53_53_wan	orth: 11 omissions: of double consonants	3	wann wann	0	1	-5.62818	2	1	-3.95655	2	1	-6.05276	2	0	0.0	-1	0	-100	-1
fold9_1607_ID1181.txt_8_53_53_wan	orth: 11 omissions: of double consonants	3	wank	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	4
fold9_1607_ID1181.txt_8_53_53_wan	orth: 11 omissions: of double consonants	3	wand	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	3
fold9_1607_ID1181.txt_8_53_53_wan	orth: 11 omissions: of double consonants	3	warn	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	2
fold9_1607_ID1181.txt_8_53_53_wan	orth: 11 omissions: of double consonants	3	wann	1	1	-4.85924	0	1	-3.4074	0	1	-5.47842	0	1	-7404.96	24	1	1	1
fold9_1607_ID1181.txt_8_53_53_wan	orth: 11 omissions: of double consonants	3	an	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	0
fold8_597_ID1575.txt_15_76_76_es	corr: gender	2	t es	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-7610.32	19	0	-100	-1
fold8_597_ID1575.txt_15_76_76_es	corr: gender	2	n es	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-7610.16	15	0	-100	-1
fold8_597_ID1575.txt_15_76_76_es	corr: gender	2	- es	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-7609.93	11	0	-100	-1
fold8_597_ID1575.txt_15_76_76_es	corr: gender	2	en es	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-7609.9	10	0	-100	-1
fold8_597_ID1575.txt_15_76_76_es	corr: gender	2	er es	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-7609.64	7	0	-100	-1
fold8_597_ID1575.txt_15_76_76_es	corr: gender	2	es selbst	0	0	0.0	-1	1	-8.11105	7	0	0.0	-1	0	0.0	-1	0	-100	-1
fold8_597_ID1575.txt_15_76_76_es	corr: gender	2	-Phänomen	0	0	0.0	-1	1	-8.0493	6	1	-4.82295	4	0	0.0	-1	0	-100	-1
fold8_597_ID1575.txt_15_76_76_es	corr: gender	2	Markenwirtschaft	0	0	0.0	-1	1	-8.0493	5	1	-4.8256	5	0	0.0	-1	0	-100	-1
fold8_597_ID1575.txt_15_76_76_es	corr: gender	2	sich es	0	1	-9.14864	9	1	-7.97657	3	0	0.0	-1	0	0.0	-1	0	-100	-1
fold8_597_ID1575.txt_15_76_76_es	corr: gender	2	es gibt	0	1	-9.13488	7	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	-100	-1
fold8_597_ID1575.txt_15_76_76_es	corr: gender	2	ihn	0	1	-8.98004	6	0	0.0	-1	1	-4.89365	7	0	0.0	-1	0	-100	-1
fold8_597_ID1575.txt_15_76_76_es	corr: gender	2	Es	0	1	-8.90312	5	0	0.0	-1	1	-4.86301	6	0	0.0	-1	0	-100	-1
fold8_597_ID1575.txt_15_76_76_es	corr: gender	2	er	1	1	-8.8037	4	1	-8.01215	4	1	-4.75059	3	0	0.0	-1	0	-100	-1
fold8_597_ID1575.txt_15_76_76_es	corr: gender	2	sie	0	1	-8.18012	2	1	-7.60106	2	1	-4.40358	2	1	-7610.11	14	0	-100	-1
fold5_4386_ID2472.txt_47_0_0_Meiner Meinung	ommi: incomplete_phrase	14	meinung Meiner	0	0	0.0	-1	0	0.0	-1	1	-20.0	7	0	0.0	-1	0	-100	-1
fold5_4386_ID2472.txt_47_0_0_Meiner Meinung	ommi: incomplete_phrase	14	meiner meinung nach	1	0	0.0	-1	1	-6.54629	9	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_4386_ID2472.txt_47_0_0_Meiner Meinung	ommi: incomplete_phrase	14	Meinung meiner	0	1	-7.36586	8	0	0.0	-1	1	-20.0	2	0	0.0	-1	0	-100	-1
fold5_4386_ID2472.txt_47_0_0_Meiner Meinung	ommi: incomplete_phrase	14	Meiner meinung nach	0	1	-7.26603	7	1	-6.30393	7	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_4386_ID2472.txt_47_0_0_Meiner Meinung	ommi: incomplete_phrase	14	Meinung Meiner	0	1	-6.71041	6	1	-6.52022	8	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_4386_ID2472.txt_47_0_0_Meiner Meinung	ommi: incomplete_phrase	14	Meiner meinung	0	1	-6.69752	5	1	-5.96764	5	1	-20.0	6	0	0.0	-1	0	-100	-1
fold5_4386_ID2472.txt_47_0_0_Meiner Meinung	ommi: incomplete_phrase	14	meiner meinung	0	1	-6.50834	4	1	-5.49587	3	1	-20.0	4	0	0.0	-1	0	-100	-1
fold5_4386_ID2472.txt_47_0_0_Meiner Meinung	ommi: incomplete_phrase	14	meiner Meinung	0	1	-6.49776	3	1	-5.77472	4	1	-20.0	5	0	0.0	-1	0	-100	-1
fold3_4526_ID1390.txt_16_97_97_das	orth: 11 omissions: of double consonants	3	dass	1	1	-11.9412	2	1	-9.2538	2	1	-3.86643	0	1	-15009.6	13	0	-100	-1
fold3_4526_ID1390.txt_16_97_97_das	orth: 11 omissions: of double consonants	3	dem	0	1	-13.5219	3	1	-10.2113	3	1	-4.08562	3	0	0.0	-1	0	-100	-1
fold3_4526_ID1390.txt_16_97_97_das	orth: 11 omissions: of double consonants	3	die	0	1	-13.6486	4	1	-10.3082	4	1	-4.10235	4	0	0.0	-1	0	-100	-1
fold3_4526_ID1390.txt_16_97_97_das	orth: 11 omissions: of double consonants	3	Das	0	1	-13.8988	5	1	-10.4583	5	1	-4.20758	6	0	0.0	-1	0	-100	-1
fold3_4526_ID1390.txt_16_97_97_das	orth: 11 omissions: of double consonants	3	den	0	1	-13.9002	6	1	-10.4606	6	1	-4.1619	5	0	0.0	-1	0	-100	-1
fold3_4526_ID1390.txt_16_97_97_das	orth: 11 omissions: of double consonants	3	das zu	0	1	-14.0493	7	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	-100	-1
fold3_4526_ID1390.txt_16_97_97_das	orth: 11 omissions: of double consonants	3	der	0	0	0.0	-1	1	-10.6035	7	1	-4.21976	7	0	0.0	-1	0	-100	-1
fold3_4526_ID1390.txt_16_97_97_das	orth: 11 omissions: of double consonants	3	- das	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-15009.7	14	0	-100	-1
fold3_4526_ID1390.txt_16_97_97_das	orth: 11 omissions: of double consonants	3	- dass	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-15009.9	21	0	-100	-1
fold3_4526_ID1390.txt_16_97_97_das	orth: 11 omissions: of double consonants	3	e das	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-15009.9	25	0	-100	-1
fold3_4526_ID1390.txt_16_97_97_das	orth: 11 omissions: of double consonants	3	-das	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-15010.1	34	0	-100	-1
fold3_4526_ID1390.txt_16_97_97_das	orth: 11 omissions: of double consonants	3	t das	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-15010.1	37	0	-100	-1
fold6_1455_ID1234.txt_14_182_182_mode	orth: 02 lcp instead of cap: other cases	4	der Mode	0	0	0.0	-1	0	0.0	-1	1	-2212.12	59	0	0.0	-1	0	-100	-1
fold6_1455_ID1234.txt_14_182_182_mode	orth: 02 lcp instead of cap: other cases	4	denjenigen Mode	0	0	0.0	-1	0	0.0	-1	1	-2212.09	52	0	0.0	-1	0	-100	-1
fold6_1455_ID1234.txt_14_182_182_mode	orth: 02 lcp instead of cap: other cases	4	Mode denselben	0	0	0.0	-1	0	0.0	-1	1	-2211.94	29	0	0.0	-1	0	-100	-1
fold6_1455_ID1234.txt_14_182_182_mode	orth: 02 lcp instead of cap: other cases	4	denselben Mode	0	0	0.0	-1	0	0.0	-1	1	-2211.88	21	0	0.0	-1	0	-100	-1
fold6_1455_ID1234.txt_14_182_182_mode	orth: 02 lcp instead of cap: other cases	4	Mode den	0	0	0.0	-1	1	-2218.41	179	1	-2211.92	27	0	0.0	-1	0	-100	-1
fold6_1455_ID1234.txt_14_182_182_mode	orth: 02 lcp instead of cap: other cases	4	den Mode	0	1	-2217.95	148	1	-2218.25	95	0	0.0	-1	0	0.0	-1	0	-100	-1
fold6_1455_ID1234.txt_14_182_182_mode	orth: 02 lcp instead of cap: other cases	4	mode-	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	4
fold6_1455_ID1234.txt_14_182_182_mode	orth: 02 lcp instead of cap: other cases	4	modle	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	3
fold6_1455_ID1234.txt_14_182_182_mode	orth: 02 lcp instead of cap: other cases	4	morde	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	2
fold6_1455_ID1234.txt_14_182_182_mode	orth: 02 lcp instead of cap: other cases	4	modre	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	1
fold6_1455_ID1234.txt_14_182_182_mode	orth: 02 lcp instead of cap: other cases	4	Mode	1	1	-2215.7	0	1	-2217.09	0	1	-2210.43	0	0	0.0	-1	1	1	0
