error_id	type	error_length	suggestion	is_correct	5_gram_is_suggested	5_gram_score	5_gram_rank	3_gram_is_suggested	3_gram_score	3_gram_rank	1_gram_is_suggested	1_gram_score	1_gram_rank	10_gram_is_suggested	10_gram_score	10_gram_rank	spellcheker_suggested	spellcheker_score	spellcheker_rank
fold8_3387_ID2285.txt_10_55_54_zusprechen	orth: 09 tog instead of sep: other cases	10	zu sprechen	1	1	-5.36739	3	1	-5.55048	2	0	0.0	-1	0	0.0	-1	0	-100	-1
fold8_3387_ID2285.txt_10_55_54_zusprechen	orth: 09 tog instead of sep: other cases	10	sprechen	0	1	-5.34744	2	1	-5.5714	3	1	-3.42796	2	0	0.0	-1	0	-100	-1
fold2_504_ID1283.txt_7_173_173_mal	orth: 02 lcp instead of cap: other cases	3	aml	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-22797.1	196	0	-100	-1
fold2_504_ID1283.txt_7_173_173_mal	orth: 02 lcp instead of cap: other cases	3	m al	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-22796.9	61	0	-100	-1
fold2_504_ID1283.txt_7_173_173_mal	orth: 02 lcp instead of cap: other cases	3	2-mal	0	1	-3318.54	7	1	-3321.48	7	0	0.0	-1	0	0.0	-1	0	-100	-1
fold2_504_ID1283.txt_7_173_173_mal	orth: 02 lcp instead of cap: other cases	3	zehnmal	0	1	-3318.54	6	1	-3321.48	6	0	0.0	-1	0	0.0	-1	0	-100	-1
fold2_504_ID1283.txt_7_173_173_mal	orth: 02 lcp instead of cap: other cases	3	fünfmal	0	1	-3318.53	5	1	-3321.45	5	0	0.0	-1	0	0.0	-1	0	-100	-1
fold2_504_ID1283.txt_7_173_173_mal	orth: 02 lcp instead of cap: other cases	3	einmal	0	1	-3318.36	4	1	-3321.31	4	0	0.0	-1	0	0.0	-1	0	-100	-1
fold2_504_ID1283.txt_7_173_173_mal	orth: 02 lcp instead of cap: other cases	3	3-mal	0	1	-3318.24	3	1	-3321.23	3	0	0.0	-1	0	0.0	-1	0	-100	-1
fold2_504_ID1283.txt_7_173_173_mal	orth: 02 lcp instead of cap: other cases	3	Mal	1	1	-3317.12	0	1	-3320.16	0	0	0.0	-1	0	0.0	-1	0	-100	-1
fold4_2972_ID1370.txt_15_92_92_shoppen	orth: 02 lcp instead of cap: other cases	7	hopsen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	2	1
fold4_2972_ID1370.txt_15_92_92_shoppen	orth: 02 lcp instead of cap: other cases	7	stoppen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	0
fold3_1289_ID1344.txt_13_197_197_ereichen	orth: 11 omissions: of double consonants	8	reichen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	0
fold3_1289_ID1344.txt_13_197_197_ereichen	orth: 11 omissions: of double consonants	8	erreichen	1	1	-3721.43	0	1	-3714.01	0	1	-3705.26	0	0	0.0	-1	1	1	1
fold3_1289_ID1344.txt_13_197_197_ereichen	orth: 11 omissions: of double consonants	8	gereichen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	2
fold3_1289_ID1344.txt_13_197_197_ereichen	orth: 11 omissions: of double consonants	8	erweichen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	3
fold3_1289_ID1344.txt_13_197_197_ereichen	orth: 11 omissions: of double consonants	8	Gereichen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	4
fold7_4609_ID1185.txt_9_23_23_das	orth: 11 omissions: of double consonants	3	s da	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-7102.7	65	0	-100	-1
fold7_4609_ID1185.txt_9_23_23_das	orth: 11 omissions: of double consonants	3	d as	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-7102.68	49	0	-100	-1
fold7_4609_ID1185.txt_9_23_23_das	orth: 11 omissions: of double consonants	3	da s	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-7102.63	19	0	-100	-1
fold7_4609_ID1185.txt_9_23_23_das	orth: 11 omissions: of double consonants	3	der	0	1	-2.6199	7	1	-2.41701	7	1	-1.60828	7	0	0.0	-1	0	-100	-1
fold7_4609_ID1185.txt_9_23_23_das	orth: 11 omissions: of double consonants	3	den	0	1	-2.59743	6	1	-2.38838	6	1	-1.59202	6	0	0.0	-1	0	-100	-1
fold7_4609_ID1185.txt_9_23_23_das	orth: 11 omissions: of double consonants	3	Das	0	1	-2.51351	5	1	-2.3129	5	1	-1.53835	5	0	0.0	-1	0	-100	-1
fold7_4609_ID1185.txt_9_23_23_das	orth: 11 omissions: of double consonants	3	dem	0	1	-2.47652	4	1	-2.28845	4	1	-1.52057	4	0	0.0	-1	0	-100	-1
fold7_4609_ID1185.txt_9_23_23_das	orth: 11 omissions: of double consonants	3	die	0	1	-2.35858	3	1	-2.20253	3	1	-1.43565	3	0	0.0	-1	0	-100	-1
fold7_4609_ID1185.txt_9_23_23_das	orth: 11 omissions: of double consonants	3	dass	1	1	-2.15303	2	1	-2.07137	2	1	-1.3449	2	0	0.0	-1	0	-100	-1
fold3_1722_ID1631.txt_17_118_118_Menchen	orth: 14 omissions: of one grapheme	7	en Menschen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-18413.0	191	0	-100	-1
fold3_1722_ID1631.txt_17_118_118_Menchen	orth: 14 omissions: of one grapheme	7	menchen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-18412.9	167	0	-100	-1
fold3_1722_ID1631.txt_17_118_118_Menchen	orth: 14 omissions: of one grapheme	7	- Menchen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-18412.9	97	0	-100	-1
fold3_1722_ID1631.txt_17_118_118_Menchen	orth: 14 omissions: of one grapheme	7	-Menschen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-18412.8	89	0	-100	-1
fold3_1722_ID1631.txt_17_118_118_Menchen	orth: 14 omissions: of one grapheme	7	Menschen	1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-18412.6	33	1	1	0
fold3_1722_ID1631.txt_17_118_118_Menchen	orth: 14 omissions: of one grapheme	7	Menarchen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	2	4
fold3_1722_ID1631.txt_17_118_118_Menchen	orth: 14 omissions: of one grapheme	7	Manchen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	3
fold3_1722_ID1631.txt_17_118_118_Menchen	orth: 14 omissions: of one grapheme	7	Mönchen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	2
fold3_1722_ID1631.txt_17_118_118_Menchen	orth: 14 omissions: of one grapheme	7	München	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	1
fold3_1722_ID1631.txt_17_118_118_Menchen	orth: 14 omissions: of one grapheme	7	menschen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-18412.6	25	0	-100	-1
fold0_2882_ID2958.txt_36_38_38_unmengen	orth: 02 lcp instead of cap: other cases	8	untermenge	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	4	4
fold0_2882_ID2958.txt_36_38_38_unmengen	orth: 02 lcp instead of cap: other cases	8	einmengen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	2	3
fold0_2882_ID2958.txt_36_38_38_unmengen	orth: 02 lcp instead of cap: other cases	8	untermengen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	3	2
fold0_2882_ID2958.txt_36_38_38_unmengen	orth: 02 lcp instead of cap: other cases	8	-unmengen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	1
fold0_2882_ID2958.txt_36_38_38_unmengen	orth: 02 lcp instead of cap: other cases	8	Unmengen	1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-5104.47	0	1	1	0
fold9_4093_ID1078.txt_11_99_99_bietet	corr: number	6	volljährig	0	0	0.0	-1	1	-4.69498	6	0	0.0	-1	0	0.0	-1	0	-100	-1
fold9_4093_ID1078.txt_11_99_99_bietet	corr: number	6	bieten volljährig	0	1	-6.83285	10	0	0.0	-1	1	-7.35549	10	0	0.0	-1	0	-100	-1
fold9_4093_ID1078.txt_11_99_99_bietet	corr: number	6	volljährig bieten	0	1	-6.81029	9	1	-4.76358	8	1	-7.23045	9	0	0.0	-1	0	-100	-1
fold9_4093_ID1078.txt_11_99_99_bietet	corr: number	6	bietet volljährig	0	1	-6.5567	6	1	-4.71565	7	1	-7.09563	7	0	0.0	-1	0	-100	-1
fold9_4093_ID1078.txt_11_99_99_bietet	corr: number	6	volljährig bietet	0	1	-6.37644	4	1	-4.4388	4	1	-6.99265	5	0	0.0	-1	0	-100	-1
fold9_4093_ID1078.txt_11_99_99_bietet	corr: number	6	bieten	1	1	-5.77792	2	1	-3.85401	2	1	-6.20551	2	0	0.0	-1	0	-100	-1
fold5_1139_ID2547.txt_13_88_88_Konflickt	orth: 17 insertions: other cases	9	Flickt	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	4	3
fold5_1139_ID2547.txt_13_88_88_Konflickt	orth: 17 insertions: other cases	9	Anflickt	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	2	2
fold5_1139_ID2547.txt_13_88_88_Konflickt	orth: 17 insertions: other cases	9	Konfliktlos	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	4	1
fold5_1139_ID2547.txt_13_88_88_Konflickt	orth: 17 insertions: other cases	9	Konflikt	1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-22819.5	93	1	1	0
fold2_4125_ID2655.txt_26_75_75_Schönste	orth: 03 cap instead of lcp	8	schönste	1	1	-5.55273	0	1	-6.24231	0	1	-17.0	0	0	0.0	-1	0	-100	-1
fold5_2508_ID2822.txt_8_80_80_zweiten	orth: 02 lcp instead of cap: other cases	7	Zweiten	1	1	-5.86905	0	1	-5.18377	0	1	-22.0	0	1	-11911.5	131	0	-100	-1
fold5_2508_ID2822.txt_8_80_80_zweiten	orth: 02 lcp instead of cap: other cases	7	er zweiten	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-11911.8	171	0	-100	-1
fold1_2479_ID2052.txt_10_11_11_es	corr: gender	2	s e	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-13109.6	36	0	-100	-1
fold1_2479_ID2052.txt_10_11_11_es	corr: gender	2	er	1	0	0.0	-1	1	-2711.58	4	1	-2709.99	16	0	0.0	-1	0	-100	-1
fold1_2479_ID2052.txt_10_11_11_es	corr: gender	2	ihn	0	1	-2718.42	17	1	-2711.61	6	1	-2710.02	21	0	0.0	-1	0	-100	-1
fold1_2479_ID2052.txt_10_11_11_es	corr: gender	2	-Phänomen	0	1	-2718.4	15	0	0.0	-1	1	-2709.96	14	0	0.0	-1	0	-100	-1
fold1_2479_ID2052.txt_10_11_11_es	corr: gender	2	Markenwirtschaft	0	1	-2718.4	14	1	-2711.64	7	1	-2709.99	17	0	0.0	-1	0	-100	-1
fold1_2479_ID2052.txt_10_11_11_es	corr: gender	2	sich es	0	1	-2718.33	11	1	-2711.59	5	0	0.0	-1	0	0.0	-1	0	-100	-1
fold1_2479_ID2052.txt_10_11_11_es	corr: gender	2	Es	0	1	-2718.3	7	1	-2711.47	3	1	-2709.87	7	0	0.0	-1	0	-100	-1
fold1_2479_ID2052.txt_10_11_11_es	corr: gender	2	sie	0	1	-2717.79	3	1	-2710.99	2	1	-2709.43	2	0	0.0	-1	0	-100	-1
fold8_1137_ID2824.txt_26_3_3_großen	orth: 02 lcp instead of cap: other cases	6	ganzen	0	0	0.0	-1	0	0.0	-1	1	-4.01377	14	0	0.0	-1	0	-100	-1
