error_id	type	error_length	suggestion	is_correct	10_gram_is_suggested	10_gram_score	1_gram_is_suggested	1_gram_score	3_gram_is_suggested	3_gram_score	5_gram_is_suggested	5_gram_score	expected	spellcheker_suggested	spellcheker_score
fold0_4259_ID2350.txt_9_24_24_Pupertät	orth: 22 transpositions: of consonants: Fortis/Lenis	8	pubertät	0	1	-7604.16	0	0.0	0	0.0	0	0.0	0	-100
fold0_4259_ID2350.txt_9_24_24_Pupertät	orth: 22 transpositions: of consonants: Fortis/Lenis	8	Pubertär	0	1	-7603.83	1	-1.24503	1	-3.28593	1	-3.05719	1	2
fold0_4259_ID2350.txt_9_24_24_Pupertät	orth: 22 transpositions: of consonants: Fortis/Lenis	8	Pubertät	1	1	-7603.83	1	-1.24503	1	-3.28593	1	-3.05719	1	1
fold1_5006_ID1299.txt_29_36_36_In	orth: 03 cap instead of lcp	2	das ist in	0	0	0.0	0	0.0	1	-5.99766	1	-10.0739	0	-100
fold1_5006_ID1299.txt_29_36_36_In	orth: 03 cap instead of lcp	2	ist in	0	0	0.0	0	0.0	1	-5.95503	1	-10.157	0	-100
fold1_5006_ID1299.txt_29_36_36_In	orth: 03 cap instead of lcp	2	in den	0	0	0.0	0	0.0	1	-5.8234	1	-9.84839	0	-100
fold1_5006_ID1299.txt_29_36_36_In	orth: 03 cap instead of lcp	2	Insofern	0	0	0.0	1	-6.91048	1	-5.79898	1	-9.59707	0	-100
fold1_5006_ID1299.txt_29_36_36_In	orth: 03 cap instead of lcp	2	im	0	0	0.0	1	-6.60167	1	-5.5831	1	-9.53917	0	-100
fold1_5006_ID1299.txt_29_36_36_In	orth: 03 cap instead of lcp	2	in	1	0	0.0	1	-6.54893	1	-5.4114	1	-9.40168	0	-100
fold6_1736_ID2016.txt_17_37_37_Jugentlichen	orth: 22 transpositions: of consonants: Fortis/Lenis	12	bescheftigen Jugendlichen	0	0	0.0	0	0.0	1	-107.753	1	-108.304	0	-100
fold6_1736_ID2016.txt_17_37_37_Jugentlichen	orth: 22 transpositions: of consonants: Fortis/Lenis	12	All diese Sachen Jugendlichen	0	0	0.0	1	-105.736	1	-108.154	1	-109.365	0	-100
