error_id	type	error_length	suggestion	is_correct	10_gram_is_suggested	10_gram_score	1_gram_is_suggested	1_gram_score	3_gram_is_suggested	3_gram_score	5_gram_is_suggested	5_gram_score	expected	spellcheker_suggested	spellcheker_score
fold7_3005_ID1274.txt_60_0_0_Mann	orth: 15 insertions: of double consonants	4	man	0	0	0.0	1	-2202.68	1	-2204.83	1	-2204.95	0	-100
fold7_3005_ID1274.txt_60_0_0_Mann	orth: 15 insertions: of double consonants	4	Man	1	0	0.0	1	-2202.46	1	-2204.54	1	-2204.61	0	-100
fold3_4959_ID1202.txt_25_35_35_Freitag Abend	orth: 06 sep instead of tog: compounds	13	Abend Freitagabend	0	0	0.0	0	0.0	0	0.0	1	-7.26104	0	-100
fold3_4959_ID1202.txt_25_35_35_Freitag Abend	orth: 06 sep instead of tog: compounds	13	Abend Freitag-	0	0	0.0	0	0.0	0	0.0	1	-6.98194	0	-100
fold3_4959_ID1202.txt_25_35_35_Freitag Abend	orth: 06 sep instead of tog: compounds	13	Freitag Freitagabend	0	0	0.0	0	0.0	1	-5.57868	0	0.0	0	-100
fold3_4959_ID1202.txt_25_35_35_Freitag Abend	orth: 06 sep instead of tog: compounds	13	Freitag Samstagabend	0	0	0.0	0	0.0	1	-5.55528	0	0.0	0	-100
fold3_4959_ID1202.txt_25_35_35_Freitag Abend	orth: 06 sep instead of tog: compounds	13	Abend Freitag	0	0	0.0	0	0.0	1	-5.36153	1	-6.43539	0	-100
fold3_4959_ID1202.txt_25_35_35_Freitag Abend	orth: 06 sep instead of tog: compounds	13	Samstagabend Freitag-	0	0	0.0	1	-2.27175	0	0.0	0	0.0	0	-100
fold3_4959_ID1202.txt_25_35_35_Freitag Abend	orth: 06 sep instead of tog: compounds	13	Freitagabend Freitag-	0	0	0.0	1	-2.26715	0	0.0	0	0.0	0	-100
fold3_4959_ID1202.txt_25_35_35_Freitag Abend	orth: 06 sep instead of tog: compounds	13	Samstagabend Freitagabend	0	0	0.0	1	-2.19635	0	0.0	0	0.0	0	-100
fold3_4959_ID1202.txt_25_35_35_Freitag Abend	orth: 06 sep instead of tog: compounds	13	Freitagabend Freitagabend	0	0	0.0	1	-2.19175	0	0.0	0	0.0	0	-100
fold3_4959_ID1202.txt_25_35_35_Freitag Abend	orth: 06 sep instead of tog: compounds	13	Freitagabend Abend	0	0	0.0	1	-2.01143	1	-4.76444	1	-6.39628	0	-100
fold3_4959_ID1202.txt_25_35_35_Freitag Abend	orth: 06 sep instead of tog: compounds	13	Freitag- Abend	0	0	0.0	1	-1.84778	1	-4.63629	1	-6.29096	0	-100
fold3_4959_ID1202.txt_25_35_35_Freitag Abend	orth: 06 sep instead of tog: compounds	13	- Freitag Abend	0	1	-6206.34	0	0.0	0	0.0	0	0.0	0	-100
fold3_4959_ID1202.txt_25_35_35_Freitag Abend	orth: 06 sep instead of tog: compounds	13	Freitagabend	1	1	-6206.34	0	0.0	1	-3.89848	1	-5.14281	0	-100
fold9_1472_ID1852.txt_3_86_86_keine	orth: 04 lcp/cap behind punctuation marks	5	en keine	0	1	-10707.5	0	0.0	0	0.0	0	0.0	0	-100
