error_id	type	error_length	suggestion	is_correct	10_gram_is_suggested	10_gram_score	1_gram_is_suggested	1_gram_score	3_gram_is_suggested	3_gram_score	5_gram_is_suggested	5_gram_score	expected	spellcheker_suggested	spellcheker_score
fold9_1319_ID2755.txt_16_61_61_Fremd	orth: 03 cap instead of lcp	5	e Fremd	0	1	-6104.67	0	0.0	0	0.0	0	0.0	0	-100
fold9_1319_ID2755.txt_16_61_61_Fremd	orth: 03 cap instead of lcp	5	will man Fremd	0	1	-6104.62	0	0.0	0	0.0	0	0.0	0	-100
fold9_1319_ID2755.txt_16_61_61_Fremd	orth: 03 cap instead of lcp	5	er Fremd	0	1	-6104.51	0	0.0	0	0.0	0	0.0	0	-100
fold9_1319_ID2755.txt_16_61_61_Fremd	orth: 03 cap instead of lcp	5	- Fremd	0	1	-6104.44	0	0.0	0	0.0	0	0.0	0	-100
fold9_1319_ID2755.txt_16_61_61_Fremd	orth: 03 cap instead of lcp	5	fremd	1	1	-31012.1	0	0.0	0	0.0	0	0.0	0	-100
fold6_4271_ID2933.txt_11_6_6_laß	orth: 23 transpositions: of consonants: other cases	3	las T-shirt	0	0	0.0	0	0.0	0	0.0	1	-15.3598	0	1
fold6_4271_ID2933.txt_11_6_6_laß	orth: 23 transpositions: of consonants: other cases	3	las T-Shirt	0	0	0.0	0	0.0	1	-13.033	1	-15.0186	0	1
fold6_4271_ID2933.txt_11_6_6_laß	orth: 23 transpositions: of consonants: other cases	3	las t-shirts	0	0	0.0	1	-9.58127	0	0.0	1	-15.3598	0	1
fold6_4271_ID2933.txt_11_6_6_laß	orth: 23 transpositions: of consonants: other cases	3	T-Shirt las	0	0	0.0	1	-9.30119	1	-12.9335	1	-15.1155	0	1
fold6_4271_ID2933.txt_11_6_6_laß	orth: 23 transpositions: of consonants: other cases	3	T-shirt las	0	0	0.0	1	-9.28393	1	-13.1015	0	0.0	0	1
fold6_4271_ID2933.txt_11_6_6_laß	orth: 23 transpositions: of consonants: other cases	3	t-shirts las	0	0	0.0	1	-9.28393	1	-13.1015	0	0.0	0	1
fold6_4271_ID2933.txt_11_6_6_laß	orth: 23 transpositions: of consonants: other cases	3	lau	0	0	0.0	1	-107.708	1	-112.303	1	-114.055	0	1
fold6_4271_ID2933.txt_11_6_6_laß	orth: 23 transpositions: of consonants: other cases	3	saß	0	0	0.0	1	-107.708	1	-112.303	1	-114.055	0	2
fold6_4271_ID2933.txt_11_6_6_laß	orth: 23 transpositions: of consonants: other cases	3	aß	0	0	0.0	1	-107.708	1	-112.303	1	-114.055	0	2
fold6_4271_ID2933.txt_11_6_6_laß	orth: 23 transpositions: of consonants: other cases	3	lass	0	0	0.0	1	-107.708	1	-112.303	1	-114.055	0	1
fold6_4271_ID2933.txt_11_6_6_laß	orth: 23 transpositions: of consonants: other cases	3	las	1	0	0.0	1	-107.708	1	-112.303	1	-114.055	0	1
fold8_4835_ID2965.txt_3_22_22_erreichen	orth: 02 lcp instead of cap: other cases	9	Erreichen	1	0	0.0	1	-2306.29	1	-9.64454	1	-10.0707	0	-100
fold9_3209_ID2641.txt_4_54_54_der	orth: 04 lcp/cap behind punctuation marks	3	eine der	0	0	0.0	0	0.0	0	0.0	1	-3620.07	0	-100
fold9_3209_ID2641.txt_4_54_54_der	orth: 04 lcp/cap behind punctuation marks	3	Dass der	0	0	0.0	0	0.0	1	-3615.15	0	0.0	0	-100
fold9_3209_ID2641.txt_4_54_54_der	orth: 04 lcp/cap behind punctuation marks	3	die	0	0	0.0	0	0.0	1	-3615.08	1	-3620.0	0	-100
fold9_3209_ID2641.txt_4_54_54_der	orth: 04 lcp/cap behind punctuation marks	3	dem	0	0	0.0	1	-3620.74	1	-3615.0	1	-3619.92	0	-100
fold9_3209_ID2641.txt_4_54_54_der	orth: 04 lcp/cap behind punctuation marks	3	den	0	0	0.0	1	-3620.69	1	-3614.93	1	-3619.84	0	-100
fold9_3209_ID2641.txt_4_54_54_der	orth: 04 lcp/cap behind punctuation marks	3	Der	1	0	0.0	1	-3620.61	1	-3614.93	1	-3619.84	0	-100
fold9_3209_ID2641.txt_4_54_54_der	orth: 04 lcp/cap behind punctuation marks	3	r der	0	1	-30217.8	0	0.0	0	0.0	0	0.0	0	-100
fold9_3209_ID2641.txt_4_54_54_der	orth: 04 lcp/cap behind punctuation marks	3	will man der	0	1	-30217.8	0	0.0	0	0.0	0	0.0	0	-100
fold9_3209_ID2641.txt_4_54_54_der	orth: 04 lcp/cap behind punctuation marks	3	n der	0	1	-30217.8	0	0.0	0	0.0	0	0.0	0	-100
fold9_3209_ID2641.txt_4_54_54_der	orth: 04 lcp/cap behind punctuation marks	3	-der	0	1	-30217.8	0	0.0	0	0.0	0	0.0	0	-100
fold9_3209_ID2641.txt_4_54_54_der	orth: 04 lcp/cap behind punctuation marks	3	er der	0	1	-30217.7	0	0.0	0	0.0	0	0.0	0	-100
fold8_4891_ID2751.txt_15_5_5_das	orth: 11 omissions: of double consonants	3	den	0	0	0.0	0	0.0	0	0.0	1	-11.3482	0	-100
fold8_4891_ID2751.txt_15_5_5_das	orth: 11 omissions: of double consonants	3	Das	0	0	0.0	1	-6.42696	1	-10.4041	1	-11.2225	0	-100
fold8_4891_ID2751.txt_15_5_5_das	orth: 11 omissions: of double consonants	3	die	0	0	0.0	1	-6.4214	1	-10.4256	1	-11.242	0	-100
fold8_4891_ID2751.txt_15_5_5_das	orth: 11 omissions: of double consonants	3	dem	0	0	0.0	1	-6.33095	1	-10.301	1	-11.0873	0	-100
fold8_4891_ID2751.txt_15_5_5_das	orth: 11 omissions: of double consonants	3	dafür	0	0	0.0	1	-6.26393	1	-10.4373	0	0.0	0	-100
fold8_4891_ID2751.txt_15_5_5_das	orth: 11 omissions: of double consonants	3	en das	0	1	-10917.1	0	0.0	0	0.0	0	0.0	0	-100
fold8_4891_ID2751.txt_15_5_5_das	orth: 11 omissions: of double consonants	3	er dass	0	1	-10917.0	0	0.0	0	0.0	0	0.0	0	-100
fold8_4891_ID2751.txt_15_5_5_das	orth: 11 omissions: of double consonants	3	- das	0	1	-10917.0	0	0.0	0	0.0	0	0.0	0	-100
fold8_4891_ID2751.txt_15_5_5_das	orth: 11 omissions: of double consonants	3	dass	1	1	-10916.8	1	-5.88024	1	-9.70661	1	-10.2453	0	-100
fold8_4891_ID2751.txt_15_5_5_das	orth: 11 omissions: of double consonants	3	er das	0	1	-10916.7	0	0.0	0	0.0	0	0.0	0	-100
fold6_1120_ID1610.txt_15_56_56_gleichaltrige	orth: 02 lcp instead of cap: other cases	13	Gleichaltrige	1	0	0.0	1	-9.32671	1	-13.8205	1	-8.40084	0	-100
fold6_1120_ID1610.txt_15_56_56_gleichaltrige	orth: 02 lcp instead of cap: other cases	13	gleichaltrige demselben	0	0	0.0	1	-10.795	0	0.0	0	0.0	0	-100
fold6_1120_ID1610.txt_15_56_56_gleichaltrige	orth: 02 lcp instead of cap: other cases	13	Gleichaltrige demselben	0	0	0.0	1	-10.8144	0	0.0	0	0.0	0	-100
fold6_1120_ID1610.txt_15_56_56_gleichaltrige	orth: 02 lcp instead of cap: other cases	13	gleichaltrige seitdem	0	0	0.0	1	-10.8294	0	0.0	0	0.0	0	-100
fold6_1120_ID1610.txt_15_56_56_gleichaltrige	orth: 02 lcp instead of cap: other cases	13	gleichaltrige dem	0	0	0.0	0	0.0	1	-15.2992	1	-18.0561	0	-100
fold6_1120_ID1610.txt_15_56_56_gleichaltrige	orth: 02 lcp instead of cap: other cases	13	Gleichaltrige dem	0	0	0.0	0	0.0	1	-15.3363	1	-18.0418	0	-100
fold9_4696_ID1075.txt_10_63_63_wider	orth: 12 omissions: of a vowel: (i) instead of (ie)	5	wieder Verbindung	0	0	0.0	1	-6.34692	1	-4.35242	1	-5.91613	0	-100
